symbol,earnings_date,eps_estimate,reported_eps,surprise,implied_volatility
UBER,2023-08-01,-0.01,0.18,+1929.27,0.34939792
UBER,2023-05-02,-0.09,-0.08,+7.67,0.34808033
UBER,2023-02-08,-0.18,0.29,+257.69,0.42702426
UBER,2022-11-01,-0.22,-0.61,-179.34,0.54703554
UBER,2022-08-02,-0.26,-1.33,-411.99,0.55463943
UBER,2022-05-04,-0.24,-0.18,+25.01,0.59535754
UBER,2022-02-09,-0.35,-0.26,+25.94,0.6605859
UBER,2021-11-04,-0.3,-0.22,+26.26,0.52984345
UBER,2021-08-04,-0.51,-0.19,+62.72,0.48769663
UBER,2021-05-05,-0.54,0.26,+147.77,0.47931489
UBER,2021-02-10,-0.56,-0.54,+2.7,0.59215089
UBER,2020-11-05,-0.65,-0.62,+4.49,0.52403338
UBER,2020-08-06,-0.86,-0.8,+7.37,0.59859594
UBER,2020-05-07,-0.88,-0.64,+27.1,0.78056543
UBER,2020-02-06,-0.68,-0.64,+5.22,0.53638375
UBER,2019-11-04,-0.81,-0.68,+16.55,0.82452194
UBER,2019-08-08,-3.19,-4.77,-49.39,0.5733396
UBER,2019-05-30,-2.26,-2.23,+1.33,0.5774511
UBER,2019-02-15,-,-,-,no data available
UNH,2025-10-13,-,-,-,no data available
UNH,2025-07-14,-,-,-,no data available
UNH,2025-04-14,-,-,-,no data available
UNH,2025-01-10,6.73,-,-,no data available
UNH,2024-10-15,7,7.15,+2.13,0.27377176
UNH,2024-07-16,6.66,6.8,+2.12,0.20282859
UNH,2024-04-16,6.61,7.16,+8.24,0.20552725
UNH,2024-01-12,5.98,6.16,+2.98,0.17038109
UNH,2023-10-13,6.32,6.56,+3.82,0.18271559
UNH,2023-07-14,5.99,6.14,+2.57,0.18689058
UNH,2023-04-14,6.13,6.26,+2.18,0.19293877
UNH,2023-01-13,5.17,5.34,+3.33,0.21884597
UNH,2022-10-14,5.42,5.79,+6.8,0.28534428
UNH,2022-07-15,5.2,5.57,+7.13,0.24686447
UNH,2022-04-14,5.38,5.49,+2.11,0.22519577
UNH,2022-01-19,4.31,4.48,+4.05,0.24364195
UNH,2021-10-14,4.41,4.52,+2.49,0.19301814
UNH,2021-07-15,4.43,4.7,+6,0.18339819
UNH,2021-04-15,4.38,5.31,+21.15,0.18539838
UNH,2021-01-20,2.41,2.52,+4.45,0.24013368
UNH,2020-10-14,3.09,3.51,+13.49,0.30131403
UNH,2020-07-15,5.28,7.12,+34.94,0.32617351
UNH,2020-04-15,3.63,3.72,+2.6,0.44456559
UNH,2020-01-15,3.77,3.9,+3.33,0.20012992
UNH,2019-10-15,3.75,3.88,+3.56,0.20908314
UNH,2019-07-18,3.45,3.6,+4.27,0.19238316
UNH,2019-04-16,3.6,3.73,+3.71,0.26888241
UNH,2019-01-15,3.21,3.28,+2.23,0.20300321
UNH,2018-10-16,3.29,3.41,+3.57,0.16720619
UNH,2018-07-17,3.04,3.14,+3.45,0.16761893
UNH,2018-04-17,2.89,3.04,+5.03,0.17882633
UNH,2018-01-16,2.51,2.59,+2.99,0.17384174
UNH,2017-10-17,2.56,2.66,+3.79,0.17068271
UNH,2017-07-18,2.38,2.46,+3.44,0.14160061
UNH,2017-04-18,2.17,2.37,+9.32,0.15452246
UNH,2017-01-17,2.07,2.11,+1.78,0.19022423
UNH,2016-10-18,2.08,2.17,+4.36,0.1846999
UNH,2016-07-19,1.89,1.96,+3.87,no data available
UNH,2016-04-19,1.72,1.75,+1.62,no data available
UNH,2016-01-19,1.38,1.4,+1.69,no data available
UNH,2015-10-15,1.64,1.65,+0.9,no data available
UNH,2015-07-16,1.58,1.64,+3.5,no data available
UNH,2015-04-16,1.35,1.46,+8.34,no data available
UNH,2015-01-21,1.5,1.55,+3.44,no data available
UNH,2014-10-16,1.53,1.63,+6.64,no data available
UNH,2014-07-17,1.26,1.42,+13.02,no data available
UNH,2014-04-17,1.09,1.1,+1.17,no data available
UNH,2014-01-16,1.4,1.41,+0.52,no data available
UNH,2013-10-17,1.53,1.53,+0.22,no data available
UNH,2013-07-18,1.25,1.4,+11.76,no data available
UNH,2013-04-18,1.14,1.16,+1.64,no data available
UNH,2013-01-17,1.19,1.2,+0.44,no data available
UNH,2012-10-16,1.35,1.5,+11.06,no data available
UNH,2012-07-19,1.19,1.27,+6.68,no data available
UNH,2012-04-19,1.17,1.31,+12.15,no data available
UNH,2012-01-19,1.04,1.17,+13.02,no data available
UNH,2011-10-18,1.12,1.17,+4.51,no data available
UNH,2011-07-19,0.94,1.16,+23.64,no data available
UNH,2011-04-21,0.89,1.22,+37.21,no data available
UNH,2011-01-20,0.84,1.05,+25.14,no data available
UNH,2010-10-19,0.84,1.14,+35.47,no data available
UNH,2010-07-20,0.75,0.99,+32,no data available
UNH,2010-04-20,0.69,1.03,+49.73,no data available
UNH,2010-01-21,0.73,0.81,+10.43,no data available
UNH,2009-10-20,0.76,0.89,+16.67,no data available
UNH,2009-07-21,0.7,0.73,+3.72,no data available
UNH,2009-04-21,0.68,0.81,+19.8,no data available
UNH,2009-01-22,0.78,0.78,+0.4,no data available
UNH,2008-10-16,0.73,0.73,+0.26,no data available
UNH,2008-07-22,0.64,0.67,+4.69,no data available
UNH,2008-04-22,0.8,0.78,-2.06,no data available
UNH,2008-01-22,0.92,0.92,-0.45,no data available
UNH,2007-10-18,0.92,0.95,+3.06,no data available
UNH,2007-07-19,0.81,0.87,+7.19,no data available
UNH,2007-04-19,0.71,0.74,+3.76,no data available
UNH,2007-01-18,0.85,0.86,+1.42,no data available
UNH,2006-10-19,0.76,0.79,+3.47,no data available
UNH,2006-07-19,0.68,0.7,+2.94,no data available
UNH,2006-04-18,0.64,0.63,-1.65,no data available
UNH,2006-01-19,0.66,0.65,-0.88,no data available
UNH,2005-10-14,0.63,0.64,+1.1,no data available
UNH,2005-07-14,0.6,0.61,+1.44,no data available
UNH,2005-04-14,0.56,0.58,+2.79,no data available
UNH,2005-01-20,0.54,0.55,+0.93,no data available
UNH,2004-10-14,0.5,0.52,+4,no data available
UNH,2004-07-15,0.46,0.47,+1.53,no data available
UNH,2004-04-15,0.43,0.44,+1.47,no data available
UNH,2004-01-22,0.4,0.42,+4.78,no data available
UNH,2003-10-16,0.37,0.39,+4.19,no data available
UNH,2003-07-17,0.33,0.36,+7.06,no data available
UNH,2003-04-16,0.31,0.32,+4.51,no data available
UNH,2003-01-23,0.29,0.3,+3.84,no data available
UNH,2002-10-17,0.26,0.28,+7.27,no data available
UNH,2002-07-18,0.24,0.25,+6.65,no data available
UNH,2002-04-18,0.21,0.23,+7.64,no data available
UNH,2002-01-24,0.18,0.19,+4.41,no data available
UNH,2001-10-26,0.17,0.18,+1.51,no data available
UNH,2001-07-27,0.16,0.17,+9.56,no data available
UNH,2001-04-27,0.15,0.16,+7.11,no data available
UNH,2001-02-02,0.14,0.14,+6.26,no data available
UNP,2025-07-23,-,-,-,no data available
UNP,2025-04-23,-,-,-,no data available
UNP,2025-01-23,-,-,-,no data available
UNP,2024-10-24,2.78,-,-,0.22102077
UNP,2024-07-25,2.71,2.74,+1.02,0.18641435
UNP,2024-04-25,2.51,2.69,+7.05,0.18990674
UNP,2024-01-25,2.57,2.71,+5.27,0.17593717
UNP,2023-10-19,2.44,2.51,+2.92,0.22283047
UNP,2023-07-26,2.75,2.57,-6.61,0.17574668
UNP,2023-04-20,2.58,2.67,+3.39,0.20794018
UNP,2023-01-24,2.78,2.67,-3.79,0.23865735
UNP,2022-10-20,3.06,3.19,+4.37,0.31429938
UNP,2022-07-21,2.86,2.93,+2.59,0.25591294
UNP,2022-04-21,2.56,2.57,+0.53,0.25440486
UNP,2022-01-20,2.61,2.66,+1.86,0.23410137
UNP,2021-10-21,2.49,2.57,+3.16,0.17282577
UNP,2021-07-22,2.52,2.72,+7.86,0.19724076
UNP,2021-04-22,2.06,2,-2.82,0.22008418
UNP,2021-01-21,2.3,2.36,+2.82,0.25591294
UNP,2020-10-22,2.06,2.01,-2.41,0.32366534
UNP,2020-07-23,1.55,1.67,+7.45,0.29313866
UNP,2020-04-23,1.9,2.15,+13.31,0.43386617
UNP,2020-01-23,2.04,2.02,-1.11,0.18128688
UNP,2019-10-17,2.3,2.22,-3.62,0.21057535
UNP,2019-07-18,2.14,2.22,+3.62,0.19200217
UNP,2019-04-18,1.89,1.93,+2.34,0.17128594
UNP,2019-01-24,2.06,2.12,+2.7,0.22362419
UNP,2018-10-25,2.1,2.15,+2.58,0.25677016
UNP,2018-07-19,1.95,1.98,+1.54,0.19054172
UNP,2018-04-26,1.66,1.68,+1.33,0.23799062
UNP,2018-01-25,1.54,1.53,-0.82,0.21989368
UNP,2017-10-26,1.49,1.5,+0.6,0.18228697
UNP,2017-07-20,1.39,1.45,+4.37,0.17893745
UNP,2017-04-27,1.23,1.32,+7.15,0.19719314
UNP,2017-01-19,1.33,1.39,+4.58,0.21795699
UNP,2016-10-20,1.4,1.36,-3.18,0.21779825
UNP,2016-07-21,1.17,1.17,+0.38,no data available
UNP,2016-04-21,1.1,1.16,+5.78,no data available
UNP,2016-01-21,1.42,1.31,-7.53,no data available
UNP,2015-10-22,1.43,1.5,+4.59,no data available
UNP,2015-07-23,1.35,1.3,-3.48,no data available
UNP,2015-04-23,1.37,1.3,-5.28,no data available
UNP,2015-01-22,1.51,1.61,+6.39,no data available
UNP,2014-10-23,1.52,1.53,+0.92,no data available
UNP,2014-07-24,1.43,1.43,+0.01,no data available
UNP,2014-04-17,1.19,1.19,+0.36,no data available
UNP,2014-01-23,1.24,1.27,+2.42,no data available
UNP,2013-10-17,1.23,1.24,+0.45,no data available
UNP,2013-07-18,1.18,1.19,+0.69,no data available
UNP,2013-04-18,0.98,1.01,+3.92,no data available
UNP,2013-01-24,1.08,1.1,+1.34,no data available
UNP,2012-10-18,1.09,1.1,+0.44,no data available
UNP,2012-07-19,0.98,1.05,+6.66,no data available
UNP,2012-04-19,0.82,0.9,+9.59,no data available
UNP,2012-01-19,0.91,1,+9.55,no data available
UNP,2011-10-20,0.9,0.93,+2.47,no data available
UNP,2011-07-21,0.79,0.8,+0.94,no data available
UNP,2011-04-20,0.65,0.65,-1.46,no data available
UNP,2011-01-20,0.74,0.78,+5.34,no data available
UNP,2010-10-21,0.75,0.78,+3.81,no data available
UNP,2010-07-22,0.6,0.7,+15.9,no data available
UNP,2010-04-22,0.47,0.51,+6.68,no data available
UNP,2010-01-21,0.52,0.54,+4.1,no data available
UNP,2009-10-22,0.5,0.51,+1.64,no data available
UNP,2009-07-23,0.38,0.39,+2.95,no data available
UNP,2009-04-23,0.33,0.36,+9.3,no data available
UNP,2009-01-22,0.62,0.66,+6.4,no data available
UNP,2008-10-23,0.65,0.69,+6.04,no data available
UNP,2008-07-24,0.46,0.51,+11.48,no data available
UNP,2008-04-24,0.4,0.43,+5.59,no data available
UNP,2008-01-24,0.44,0.47,+5.23,no data available
UNP,2007-10-18,0.44,0.5,+12.87,no data available
UNP,2007-07-19,0.4,0.41,+2.05,no data available
UNP,2007-04-19,0.32,0.35,+9.93,no data available
UNP,2007-01-25,0.39,0.45,+13.65,no data available
UNP,2006-10-19,0.37,0.39,+4.87,no data available
UNP,2006-07-20,0.33,0.36,+8.2,no data available
UNP,2006-04-20,0.27,0.29,+7.73,no data available
UNP,2006-01-19,0.25,0.28,+10.83,no data available
UNP,2005-10-27,0.23,0.24,+3.3,no data available
UNP,2005-07-21,0.19,0.22,+13.72,no data available
UNP,2005-04-21,0.12,0.12,+2.85,no data available
UNP,2005-01-24,0.21,0.22,+4.43,no data available
UNP,2004-10-21,0.19,0.19,+2.57,no data available
UNP,2004-07-22,0.16,0.15,-4.33,no data available
UNP,2004-04-29,0.15,0.16,+6.93,no data available
UNP,2004-01-21,0.3,0.32,+8.28,no data available
UNP,2003-10-23,0.29,0.29,+0.2,no data available
UNP,2003-07-24,0.25,0.26,+3.18,no data available
UNP,2003-04-24,0.15,0.14,-4.07,no data available
UNP,2003-01-22,0.27,0.28,+1.68,no data available
UNP,2002-10-24,0.36,0.3,-16.25,no data available
UNP,2002-07-18,0.27,0.29,+6.98,no data available
UNP,2002-04-25,0.21,0.22,+3.47,no data available
UNP,2002-01-24,0.24,0.27,+10.93,no data available
UNP,2001-10-18,0.25,0.26,+4,no data available
UNP,2001-07-19,0.23,0.24,+5.56,no data available
UNP,2001-04-26,0.18,0.18,-0.17,no data available
UNP,2001-01-18,0.22,0.23,+0.48,no data available
UNP,2000-10-19,0.28,0.25,-10.31,no data available
UPS,2025-07-21,-,-,-,no data available
UPS,2025-04-21,-,-,-,no data available
UPS,2025-01-28,-,-,-,no data available
UPS,2024-10-24,1.63,-,-,0.23219643
UPS,2024-07-23,1.99,1.79,-10.07,0.24689622
UPS,2024-04-23,1.29,1.43,+11.17,0.21994131
UPS,2024-01-30,2.46,2.47,+0.38,0.21151194
UPS,2023-10-26,1.52,1.57,+3.13,0.24762645
UPS,2023-08-08,2.5,2.54,+1.78,0.20795605
UPS,2023-04-25,2.21,2.2,-0.44,0.21419473
UPS,2023-01-31,3.59,3.62,+0.92,0.23060898
UPS,2022-10-25,2.84,2.99,+5.16,0.31923635
UPS,2022-07-26,3.16,3.29,+4.21,0.27772452
UPS,2022-04-26,2.88,3.05,+5.77,0.32776096
UPS,2022-02-01,3.1,3.59,+15.73,0.2589291
UPS,2021-10-26,2.55,2.71,+6.47,0.21117858
UPS,2021-07-27,2.82,3.06,+8.5,0.21848085
UPS,2021-04-27,1.72,2.77,+60.89,0.21314702
UPS,2021-02-02,2.14,2.66,+24.06,0.28651899
UPS,2020-10-28,1.9,2.28,+20.03,0.40673664
UPS,2020-07-30,1.07,2.13,+98.63,0.30912429
UPS,2020-04-28,1.23,1.15,-6.52,0.3628595
UPS,2020-01-30,2.11,2.11,+0.16,0.20747982
UPS,2019-10-22,2.06,2.07,+0.61,0.20716233
UPS,2019-07-24,1.92,1.96,+1.82,0.1918593
UPS,2019-04-25,1.41,1.39,-1.73,0.21716327
UPS,2019-01-31,1.9,1.94,+2.03,0.20241585
UPS,2018-10-24,1.82,1.82,+0.17,0.26954914
UPS,2018-07-25,1.93,1.94,+0.63,0.15461771
UPS,2018-04-26,1.54,1.55,+0.5,0.17981055
UPS,2018-02-01,1.66,1.67,+0.43,0.18460465
UPS,2017-10-26,1.45,1.45,+0.15,0.14131487
UPS,2017-07-27,1.47,1.58,+7.65,0.15996742
UPS,2017-04-27,1.29,1.32,+2.5,0.14480726
UPS,2017-01-31,1.69,1.63,-3.56,0.15853871
UPS,2016-10-27,1.44,1.44,-,0.12861526
UPS,2016-07-29,1.43,1.43,+0.21,no data available
UPS,2016-04-28,1.22,1.27,+4.29,no data available
UPS,2016-02-02,1.42,1.57,+10.74,no data available
UPS,2015-10-27,1.37,1.39,+1.51,no data available
UPS,2015-07-28,1.26,1.35,+6.75,no data available
UPS,2015-04-28,1.09,1.12,+3.12,no data available
UPS,2015-02-03,1.25,1.25,-,no data available
UPS,2014-10-24,1.28,1.32,+2.77,no data available
UPS,2014-07-29,1.25,1.21,-2.96,no data available
UPS,2014-04-24,1.08,0.98,-9.08,no data available
UPS,2014-01-30,1.25,1.25,+0.06,no data available
UPS,2013-10-25,1.15,1.16,+0.97,no data available
UPS,2013-07-23,1.13,1.13,+0.03,no data available
UPS,2013-04-25,1.01,1.04,+3.26,no data available
UPS,2013-01-31,1.38,1.32,-4.15,no data available
UPS,2012-10-23,1.06,1.06,+0.02,no data available
UPS,2012-07-24,1.17,1.15,-1.88,no data available
UPS,2012-04-26,1.02,1,-1.54,no data available
UPS,2012-01-31,1.26,1.28,+1.27,no data available
UPS,2011-10-25,1.05,1.06,+0.76,no data available
UPS,2011-07-26,1.04,1.05,+0.59,no data available
UPS,2011-04-26,0.85,0.88,+4.11,no data available
UPS,2011-02-01,1.05,1.08,+2.63,no data available
UPS,2010-10-21,0.88,0.93,+5.55,no data available
UPS,2010-07-22,0.77,0.84,+9.29,no data available
UPS,2010-04-27,0.58,0.71,+23.02,no data available
UPS,2010-02-02,0.74,0.75,+2.03,no data available
UPS,2009-10-22,0.52,0.55,+6.18,no data available
UPS,2009-07-23,0.49,0.49,+0.88,no data available
UPS,2009-04-23,0.56,0.52,-7.48,no data available
UPS,2009-02-03,0.85,0.83,-2.5,no data available
UPS,2008-10-23,0.89,0.96,+7.87,no data available
UPS,2008-07-22,0.85,0.85,+0.42,no data available
UPS,2008-04-23,0.87,0.87,+0.58,no data available
UPS,2008-01-30,1.13,1.13,+0.44,no data available
UPS,2007-10-23,1.02,1.05,+3.26,no data available
UPS,2007-07-24,1.03,1.04,+1.09,no data available
UPS,2007-04-25,0.96,0.96,-,no data available
UPS,2007-01-30,1.04,1.04,-0.06,no data available
UPS,2006-10-19,0.9,0.96,+7.23,no data available
UPS,2006-07-25,1,0.97,-2.68,no data available
UPS,2006-04-20,0.88,0.89,+1.37,no data available
UPS,2006-01-26,0.96,0.95,-0.7,no data available
UPS,2005-10-20,0.86,0.86,+0.51,no data available
UPS,2005-07-21,0.86,0.88,+2.65,no data available
UPS,2005-04-21,0.73,0.78,+6.85,no data available
UPS,2005-01-27,0.76,0.76,+0.51,no data available
UPS,2004-10-21,0.72,0.7,-2.62,no data available
UPS,2004-07-22,0.71,0.72,+1.92,no data available
UPS,2004-04-22,0.62,0.67,+8.94,no data available
UPS,2004-01-29,0.69,0.7,+1.3,no data available
UPS,2003-10-21,0.6,0.62,+3.24,no data available
UPS,2003-07-22,0.59,0.61,+2.87,no data available
UPS,2003-04-22,0.51,0.52,+1.75,no data available
UPS,2003-01-28,0.57,0.59,+4.12,no data available
UPS,2002-10-22,0.54,0.51,-4.76,no data available
UPS,2002-07-12,0.54,0.54,+0.62,no data available
UPS,2002-04-18,0.47,0.5,+7.19,no data available
UPS,2002-01-29,0.5,0.57,+13.86,no data available
UPS,2001-10-18,0.46,0.5,+7.91,no data available
UPS,2001-07-19,0.54,0.55,+2.07,no data available
UPS,2001-04-19,0.5,0.51,+2,no data available
UPS,2001-01-30,0.61,0.63,+3.88,no data available
UPS,2000-10-19,0.58,0.6,+2.76,no data available
V,2025-07-21,-,-,-,no data available
V,2025-04-21,-,-,-,no data available
V,2025-01-23,-,-,-,no data available
V,2024-10-29,2.58,-,-,no data available
V,2024-07-23,2.42,2.42,+0.08,0.22275109
V,2024-04-23,2.44,2.51,+3.02,0.21487734
V,2024-01-25,2.34,2.41,+3.14,0.18387442
V,2023-10-24,2.24,2.33,+3.88,0.23356163
V,2023-07-25,2.12,2.16,+2.08,0.20120939
V,2023-04-25,1.99,2.09,+5.21,0.22864054
V,2023-01-26,2.01,2.18,+8.49,0.22992637
V,2022-10-25,1.86,1.93,+3.53,0.3444292
V,2022-07-26,1.75,1.98,+13.38,0.33439651
V,2022-04-26,1.65,1.79,+8.79,0.427437
V,2022-01-27,1.7,1.81,+6.32,0.3573193
V,2021-10-26,1.54,1.62,+5.05,0.22290984
V,2021-07-27,1.35,1.49,+10.24,0.2233067
V,2021-04-27,1.27,1.38,+8.66,0.2210049
V,2021-01-28,1.28,1.42,+11.21,0.30704473
V,2020-10-28,1.09,1.12,+2.93,0.37228896
V,2020-07-28,1.03,1.07,+3.94,0.27193032
V,2020-04-30,1.35,1.38,+2.49,0.36770123
V,2020-01-30,1.46,1.46,-0.22,0.21684578
V,2019-10-24,1.43,1.47,+3.08,0.21130557
V,2019-07-23,1.32,1.37,+3.48,0.17431797
V,2019-04-24,1.24,1.31,+5.74,0.18049315
V,2019-01-30,1.25,1.3,+3.93,0.22924377
V,2018-10-24,1.2,1.21,+1.06,0.30374283
V,2018-07-25,1.09,1.2,+10.45,0.20320958
V,2018-04-25,1.02,1.11,+9.11,0.25596056
V,2018-02-01,0.99,1.08,+8.83,0.23910184
V,2017-10-25,0.85,0.9,+6.13,0.15317313
V,2017-07-20,0.81,0.86,+6.62,0.205686
V,2017-04-20,0.79,0.86,+8.82,0.24078454
V,2017-02-02,0.78,0.86,+10.05,0.19420873
V,2016-10-24,0.73,0.78,+7.16,0.20782906
V,2016-07-21,0.66,0.69,+3.86,no data available
V,2016-04-21,0.67,0.68,+1.9,no data available
V,2016-01-28,0.68,0.69,+1.18,no data available
V,2015-11-02,0.63,0.62,-1.45,no data available
V,2015-07-23,0.59,0.63,+7.49,no data available
V,2015-04-30,0.62,0.63,+1.15,no data available
V,2015-01-29,0.62,0.63,+1.7,no data available
V,2014-10-29,0.52,0.55,+3.9,no data available
V,2014-07-24,0.52,0.54,+3.51,no data available
V,2014-04-24,0.55,0.55,-0.06,no data available
V,2014-01-30,0.54,0.55,+1.83,no data available
V,2013-10-30,0.46,0.46,-0.19,no data available
V,2013-07-24,0.45,0.47,+4.75,no data available
V,2013-05-01,0.45,0.48,+6.11,no data available
V,2013-02-06,0.45,0.46,+1.87,no data available
V,2012-10-31,0.37,0.39,+2.9,no data available
V,2012-07-25,0.36,0.39,+7.65,no data available
V,2012-05-02,0.38,0.4,+6.22,no data available
V,2012-02-08,0.36,0.37,+2.63,no data available
V,2011-10-26,0.31,0.32,+1.93,no data available
V,2011-07-27,0.31,0.32,+2.63,no data available
V,2011-05-05,0.3,0.31,+2.38,no data available
V,2011-02-02,0.3,0.31,+2.02,no data available
V,2010-10-27,0.24,0.27,+12.65,no data available
V,2010-07-28,0.23,0.24,+4.38,no data available
V,2010-04-28,0.23,0.24,+5.11,no data available
V,2010-02-03,0.23,0.26,+11.92,no data available
V,2009-10-27,0.18,0.19,+2.79,no data available
V,2009-07-29,0.16,0.17,+4.08,no data available
V,2009-04-29,0.16,0.18,+13.57,no data available
V,2009-02-04,0.17,0.2,+17.84,no data available
V,2008-10-29,0.14,0.14,+4.54,no data available
V,2008-07-30,0.12,0.15,+21.88,no data available
V,2008-04-28,0.11,0.13,+18.18,no data available
VRT,2025-07-22,-,-,-,no data available
VRT,2025-04-22,-,-,-,no data available
VRT,2025-02-19,-,-,-,no data available
VRT,2024-10-23,0.69,-,-,0.59042057
VRT,2024-07-24,0.57,0.67,+17.08,0.61964554
VRT,2024-04-24,0.36,0.43,+19.47,0.57230776
VRT,2024-02-21,0.53,0.56,+4.71,0.53868555
VRT,2023-10-25,0.44,0.52,+18.02,0.58154672
VRT,2023-08-02,0.29,0.46,+59.42,0.55070255
VRT,2023-04-26,0.17,0.24,+43.45,0.46905996
VRT,2023-02-22,0.31,0.28,-10.83,0.51927103
VRT,2022-10-26,0.21,0.23,+9.95,0.61607378
VRT,2022-08-03,0.1,0.1,+3.09,0.56365615
VRT,2022-04-27,-0.17,-0.08,+51.69,0.63799647
VRT,2022-02-25,0.28,0.04,-85.63,0.62831302
VRT,2021-10-27,0.19,0.2,+5.88,0.2791691
VRT,2021-07-28,0.24,0.31,+30.74,0.30404445
VRT,2021-04-28,0.12,0.21,+81.03,0.29634531
VRT,2021-02-24,0.33,0.33,-1.09,0.46356738
VRT,2020-11-04,0.27,0.32,+17.95,0.42232541
VRT,2020-08-05,0.12,0.24,+108.7,0.50447599
VRT,2020-05-05,-0.04,-0.09,-125,0.91714969
VRT,2020-03-31,0.05,0.05,-,1.1805554
VRT,2020-02-10,-,-,-,0.26200875
VRTX,2025-07-30,-,-,-,no data available
VRTX,2025-05-05,-,-,-,no data available
VRTX,2025-02-03,-,-,-,no data available
VRTX,2024-11-04,4.14,-,-,no data available
VRTX,2024-08-01,2.94,-12.83,-536.12,0.28685236
VRTX,2024-05-06,4.06,4.76,+17.15,0.25427787
VRTX,2024-02-05,4.1,4.2,+2.37,0.31426763
VRTX,2023-11-06,3.97,4.08,+2.67,0.24830905
VRTX,2023-08-01,3.88,3.89,+0.21,0.24540402
VRTX,2023-05-01,3,3.05,+1.78,0.29720254
VRTX,2023-02-07,3.51,3.76,+7.05,0.2950436
VRTX,2022-10-27,3.64,4.01,+10.04,0.35928774
VRTX,2022-08-04,3.48,3.6,+3.47,0.33628557
VRTX,2022-05-05,3.49,3.52,+0.8,0.29999645
VRTX,2022-01-26,3.3,3.37,+2.13,0.4120546
VRTX,2021-11-02,3.08,3.56,+15.53,0.30296498
VRTX,2021-07-29,2.51,3.11,+24.02,0.28921766
VRTX,2021-04-29,2.69,2.98,+10.83,0.46828211
VRTX,2021-02-01,2.59,2.51,-3.1,0.38935405
VRTX,2020-10-29,2.34,2.64,+12.7,0.42045222
VRTX,2020-07-30,2.07,2.61,+25.85,0.39637059
VRTX,2020-04-29,1.85,2.56,+38.75,0.34698499
VRTX,2020-01-30,1.21,1.7,+40.79,0.32114129
VRTX,2019-10-30,1.15,1.23,+7.04,0.30250462
VRTX,2019-07-31,1.07,1.26,+18.07,0.30044094
VRTX,2019-04-30,0.97,1.14,+17.15,0.32220489
VRTX,2019-02-05,1.06,1.3,+22.38,0.35154098
VRTX,2018-10-24,1.02,1.09,+6.98,0.41881714
VRTX,2018-07-25,0.75,0.94,+25.85,0.3490963
VRTX,2018-04-26,0.63,0.76,+20.92,0.3508425
VRTX,2018-01-31,0.53,0.61,+15.13,0.42219841
VRTX,2017-10-25,0.31,0.53,+69.54,0.33512674
VRTX,2017-07-26,0.35,0.39,+10.64,0.34495306
VRTX,2017-04-27,0.39,0.41,+4.15,0.32777684
VRTX,2017-01-25,0.29,0.35,+21.91,0.46424998
VRTX,2016-10-25,0.18,0.16,-10.86,0.52063623
VRTX,2016-07-27,0.21,0.24,+16.44,no data available
VRTX,2016-04-27,0.29,0.09,-68.57,no data available
VRTX,2016-01-27,0.17,0.17,+0.94,no data available
VRTX,2015-10-28,-0.28,-0.13,+54.17,no data available
VRTX,2015-07-29,-0.58,-0.54,+6.56,no data available
VRTX,2015-04-29,-0.75,-0.83,-10.77,no data available
VRTX,2015-01-28,-0.65,-0.74,-13.7,no data available
VRTX,2014-10-28,-0.62,-0.72,-16.2,no data available
VRTX,2014-07-29,-0.71,-0.68,+4.86,no data available
VRTX,2014-05-01,-0.68,-1,-46.51,no data available
VRTX,2014-01-29,-0.55,0.19,+134.63,no data available
VRTX,2013-10-29,-0.34,-0.54,-57.22,no data available
VRTX,2013-07-29,-0.19,-0.26,-36.84,no data available
VRTX,2013-04-30,-0.18,-0.11,+40,no data available
VRTX,2013-01-29,-0.08,-0.09,-12.5,no data available
VRTX,2012-11-01,0.2,-0.27,-236.36,no data available
VRTX,2012-07-30,0.58,0.06,-89.58,no data available
VRTX,2012-04-26,0.56,0.43,-23.21,no data available
VRTX,2012-02-02,0.7,0.74,+5.18,no data available
VRTX,2011-10-27,0.21,1.02,+375.79,no data available
VRTX,2011-07-28,-0.96,-0.85,+11.82,no data available
VRTX,2011-05-03,-1.09,-0.87,+20.13,no data available
VRTX,2011-02-03,-0.93,-0.9,+2.79,no data available
VRTX,2010-10-25,-0.93,-1.04,-12.07,no data available
VRTX,2010-07-28,-0.84,-1,-19.23,no data available
VRTX,2010-04-21,-0.8,-0.83,-4.36,no data available
VRTX,2010-02-04,-0.85,-0.85,-0.15,no data available
VRTX,2009-10-26,-0.82,-0.84,-2.86,no data available
VRTX,2009-08-05,-0.84,-0.99,-18.42,no data available
VRTX,2009-04-16,-0.82,-1.04,-26.7,no data available
VRTX,2009-02-09,-0.93,-0.96,-3.37,no data available
VRTX,2008-10-27,-0.92,-0.93,-0.54,no data available
VRTX,2008-07-31,-0.57,-0.66,-15.01,no data available
VRTX,2008-04-21,-0.65,-0.72,-10.67,no data available
VRTX,2008-02-11,-0.66,-0.66,-0.68,no data available
VRTX,2007-10-29,-0.73,-0.82,-12.52,no data available
VRTX,2007-07-24,-0.69,-0.91,-31.63,no data available
VRTX,2007-04-30,-0.64,-0.64,+0.6,no data available
VRTX,2007-02-01,-0.38,-0.22,+42.2,no data available
VRTX,2006-10-26,-0.48,-0.46,+3.22,no data available
VRTX,2006-07-26,-0.52,-0.72,-39.18,no data available
